,Unnamed: 0,text,target
28627,28627,შედედებული სისხლი ბელუგა თევზის სახეობა ბელუფს ბარავს ბელქი თურქ ბელკი შეიძლება ბელქი ემუქ,0
28628,28628,გეიხორონს ბელის ზოგი ბეჯითია დააცეკვებს ბარს ბარვის დროს ბარზე ისე დააბიჯებს ფეხს თითქოს,0
28629,28629,ზოგი ბეჯითია დააცეკვებს ბარს ბარვის დროს ბარზე ისე დააბიჯებს ფეხს თითქოს ცეკვავს ყიფშიძე,0
28630,28630,დაყრა მახვა ასლამითენ ქოგოხვაფან ნაკვერჩხალს პატარა ბარით აყრიან ზედ ჩიქობავა ჭანური ტექსტები გვ,0
28631,28631,რომ უკავია თოხი ან თუ არა ბარი ხელიდან ხელში არ აძლევენ ჟღენტი ჭანური,0
28632,28632,მოხთას ობელუს ქოგოჭკაფან მარტო რომ მოვა ბარვას დაიწყებენ ჟილენი ბაღი დობელი და აწი,0
28633,28633,ნა რენ ია დომისქიდუ ზედა ბაღი დავბარე და ახლა ქვედა რომ არის ის,0
28634,28634,გვ რაკა რაკა გზადაგზა მთა და ბარი რაკანი აღმართი ადგილი პატარა გორაკით რაკანეფეს,0
28635,28635,გეიხორონს ბელის ზოგი ბეჯითია ცეკვით დააჭერს ბარს ფეხს ყიფშიძე ჭანური ტექსტები გვ თენბელი,0
28636,28636,ხოპე ელუძიტას ერთი წერაქვი და ერთი ბარი თანა ედოთ უდევდათ ყიფშიძე ჭანური ტექსტები,0
28637,28637,ტრადიცია აქვს მიგრაციის პროცესებს სვანეთის მთიანეთიდან ბარში აი მაგალითად როდესაც ზუგდიდიდან მიდიხართ მესტიაში,1
28638,28638,ვგულისხმობ დანარჩენი ოჯახები ჩამოდიან ალვანში და ბარში თუშებისათვის განმსაზღვრელი არის როგორი ურთიერთობები ექნება,1
28639,28639,ღელვაში ვნება დავბადე ხელებად მთა და ბარი დავხატე უბედ არაგვი გადაგიშალე მხარი ნატეხი,1
28640,28640,მინდა ატყდი მთაო დამიძახე წამიყვანე გადაჭედილ ბარში უკვე შემამცივნა დასასრული ცოდვებისთვის ადრე არის,1
28641,28641,ცასა და მიწას შორის მთასა და ბარს შორის და ვეძებ მზეს ისევ ვეძახი,1
28642,28642,საჭრელი დანა აღმართა ზოგმა წერაქვი ზოგმა ბარი ორკაპი და ერნესტო უკვე განწირული იყო,0
28643,28643,გამწარებულმა ელკონგოელებმა კვლავ აიღეს წერაქვები და ბარები და ერნესტო ისე სცემეს მიასიკვდილეს დაბეჟილი,0
28644,28644,ნიშან წყალიც კი არ სჩანდა ყველამ ბარები ნიჩბები და წერაქვები მოვიმარჯვეთ მაისურის გახდა,0
28645,28645,გრილ სიოს თორნიკეს ეზოში მომუშავეს წავაწყდი ბარი ეჭირა ხელში და ოფლი წურწურით ჩამოსდიოდა,0
28646,28646,დავტოვო საზღაპრეთი ჩვენი ქვეყნის მთა და ბარი იქნებ ძალა მოვიკრიბო მივუხურო სიკვდილს კარი,1
28647,28647,ან დიამოფოსკა კომბოსტოს დარგვა შემოდგომაზე საქართველოს ბარის ზონაში ზღვის დონიდან მეტრამდე განსაკუთრებით კი,1
28648,28648,მაისის ბოლოს ივნისის პირველ ნახევრაში დაირგვება ბარის ცხელ რაიონებში კომბოსტო შესაძლებელია ივნისის პირველ,1
28649,28649,პროცესებზე მცენარის ზრდა განვითარება წყდება საქართველოს ბარის რაიონებში მაღალი ტემპერატურების გამო კარტოფილი საადრეო,1
28650,28650,მე არ მინდა ახლოს არის ზღვა ბარი რესტორანი რა გინდა სულო ყველაფერი არის,2
28651,28651,შევიდა ამ პერიოდში უფრო დაწინაურებულია კოლხეთის ბარის მოსახლეობა სამხრეთ კოლხეთის აჭარის თიანეთის მოსახლეობა,1
28652,28652,დღეს საუკუნის დასაწყისში კოლხეთად მოიაზრება კოლხეთის ბარის ტერიტორიაზე მცხოვრები მოსახლეობა ურეკიდან დაწყებული მდინარე,1
28653,28653,იყვნენ და ყველა ისინი კოლხები კოლხეთის ბარის ნიადაგები ჭაობიანია მთისწინეთისა და მთის ზოლისა,1
28654,28654,ქართველთათვის იყავ ცოტნე ზღვაზეც მთაზეც და ბარადა დაუდექ შენსა ქვეყანას მახვილად მტკიცე ფარადა,1
28655,28655,შეადგენდა ასეთი წესი და რიგი უპირველესად ბარში მოიშალა სხვადასხვა გვარების სხვადასხვა სოფლებში მიგრაციის,1
28656,28656,ცხოვრობენ გვარი მიგრირებულია მესტიის რაიონიდან კოლხეთის ბარში ახალსოფელში ზუგდიდის ნი ჩხორიასა და ხამისქურში,1
28657,28657,მიწიანობის გამო იძულებული იყო უფრო დაბლა ბარში გადასახლებულიყო გარდა ამისა მათ ჩამოსახლებას ბარში,1
28658,28658,ბარში გადასახლებულიყო გარდა ამისა მათ ჩამოსახლებას ბარში და გამრავლებას ხელი შეუწყო მონათვაჭრობის შეზღუდვამ,1
28659,28659,ქარდები კვარაცხელიები ფიფიები და სხვა იმათ ბარში საქონელი ჩამოყავდათ ნოემბერში და აქედან მთაში,1
28660,28660,ამან შექმნა მოსახლეობის ინტენსიური გამრავლებისა და ბარში განსახლების პირობები სწორედ ამ ფაქტორებმა შეუწყო,1
28661,28661,ფაქტორებმა შეუწყო ხელი ჩვენი ოჯახის ფუძემდებლების ბარში ჩამოსახლებას ვინა ვართ და საიდან მოვდივართ,1
28662,28662,ვართ და საიდან მოვდივართ ჩვენ კოლხეთის ბარში ჩვენი წინაპრების და ჩვენი საცხოვრისი სოფლის,1
28663,28663,ინგირში დაბანაკებული ყოფილან სვანები კაცები თავიანთი ბარებით ხურჯინებით და სხვა ისინი ჩამოდიოდნენ ბარში,0
28664,28664,ბარებით ხურჯინებით და სხვა ისინი ჩამოდიოდნენ ბარში სამუშაოდ რიჟრაჟზე ჟორბენიმ გამოიარა საიდანღაც და,-1
28665,28665,ნათესავ მოყვრების ასავალ დასავალი მთასა თუ ბარში როგორც კარგმა მებაღემ იცის ყველა ხე,1
28666,28666,წინაპრები თაობის წინ გადმოსულან საცხოვრებლად კოლხეთის ბარში ამის გამო განსაკუთრებით მსიამოვნებს ბატონი ისაკის,1
28667,28667,წინაპრები და მათი საცხოვრისი ადგილები კოლხეთის ბარში ჩვენი წინაპრების და ჩვენი საცხოვრისი სოფლის,1
28668,28668,წარა მარა სიკვდილს სთესავს მთა და ბარად სულ არ არჩევს დიდ პატარას ცუდი,1
28669,28669,ხელს თუ ამიქნევ გავქრები გადავიქროლებ მთა ბარსა თან გავიყოლებ მაგ თვალებს ლამაზს მზის,1
28670,28670,თუ დავწვები ფიქრები აიშლებიან მომატარებენ მთა ბარსა ცრემლებად დაიღვრებიან გულით მინდა თუ არ,1
28671,28671,არც გამიშლია ლოგინი დაგეძებ მთა და ბარადა ცქერით დავღალე თვალიო იქნება ქისტმა მომტაცა,1
28672,28672,ბინა დასდე იმ დღიდან მთა და ბარი შეაჯერე მოღალე შიშის ზარი დაეც ხალხის,1
28673,28673,წუხილით შენზე მღერიან შენს გმირობაზე დაბლა ბარში თუ იქ მაღლა მთაზე იარაღს შეჰყურებს,1
28674,28674,ქსელში მაშინ დავალ ღრმა ფიქრებში ხან ბარში ვარ ხანაც მთებში და ლექსების საკაზმავად,1
28675,28675,ავადა აქამდის ვიყავ მთაშია ახლა ჩამოველ ბარადა ჩემი სახელი ანდროა ინასარიძე გვარადა მე,1
28676,28676,წინაპართ სისხლით მორწყულო ჩვენო მდიდარო მთა ბარო ერთ დროს ჩამქრალო კერიავ ეხლა ბაღნარად,1
28677,28677,სუყველას უხარია განთქმულია შენი მთა და ბარია მესხეთ ჯავახეთი ჩემი მხარეა კახეთიდან ჩამოუდით,1
28678,28678,რკო ტნავი და სხვა ხილია ერთხელ ბარისკენ ჩაველით გაგვიწყრა წმინდა ილია ნიკოს მოვპარეთ,1
28679,28679,სულის დილის ვარდსა შემიბრალე მეტრფიალე მთაში ბარში მონავარდსა თუ დამტოვებ სხვას ვის ვპოვებ,1
28680,28680,რად მომიხატე ყვავილოვანი ეს მთა და ბარი იხარე ტურფავ თუმც ჩემი გული გინდა,1
28681,28681,გამაჩინე გზაც მომე მთას იქნება თუ ბარადა ვისაც რო ჭკუა მიეცი ბედი უცქერის,1
28682,28682,შენთან მოვედი ზურგზე ტყე გარტყია დაბლა ბარი ხარ ტურფავ სამოთხის მინაგვარი ხარ ჩვენი,1
28683,28683,ბაღ ბოსტანი ალაგია მთაც არის და ბარიცაა ეს ისეთი ალაგია ამ დალოცვილ მიწა,1
28684,28684,ვარიანტი წვიმა მოდის რხევითა მთა და ბარის ნგრევითა საყვარელსა თვალი რჩება ჩემსკენ მეტი,1
28685,28685,წელს მთაში ვიყავი ცივი წყარო ვსვი ბარს ჩამოვედი მაჭარი ნეტავი ქალო გაგყიდონ მე,1
28686,28686,აღარ მოგწყინდა მთას ყოფნა ბიჭო ჩამოდი ბარადა შეირთე ლამაზი ქალი შენც დაკაცდები თავადა,1
28687,28687,არცა მომწყინდა მთას ყოფნა არცა მომინდა ბარია ჩემი თეთრაი ყველას სჯობს მთელი ფარეხის,1
28688,28688,წყალი წყალი მოდის მღვრევითა მთა და ბარის ნგრევითა საყვარელო თვალნი მტკივა გზისკენ მეტი,1
28689,28689,ნახონ ფრიალი მუნ გასკდეს მთა და ბარია მათ წინ წარვიქცევთ დიაცებს ვეღარ იხევდნენ,1
28690,28690,დაგაყრევინებ ძუა ნაღებ ღალიანსა მთად თოვლო ბარად ყინულო გალხვი და გამიშვი შინა წახველ,1
28691,28691,მიკლამდი და მიოხრებდი ქალაქ სოფლებს მთა ბარსაო არ მასვენებდი დღე ღამე მივლიდი ყველგან,1
28692,28692,ჰყავს სულ ბევრი ცხენის ილხი მთა ბარისა ოთხასი ქვიჯნის ქურქი აქვს ხარიხეს გარდაკიდული,1
28693,28693,ცა ქვეყანა ზედ გამართე მთა და ბარი ცა უბოძოდ დააყენე სულ არ მიეც,1
28694,28694,ყველას თავი არ იცის მთა და ბარიო შეყვარებულნი ერთი გოგო ვნახე წახნის წყაროსა,1
28695,28695,მოეკიდე მთას ვიყავ ცივი წყალი ვსვი ბარად ჩამოველ მაჭარი გავსრულდი და გავაჟვკაცდი არავისზედ,1
28696,28696,მინდორი არც ტყე ღრე მთა და ბარია რომ როგორმე დამარჩინო არ გავხდე საკიცხარია,1
28697,28697,ამბარი არვის გაუსწორებია ეს ამოდენა მთა ბარი ტყე ღრე ხევი ღელე ღულე კლდე,1
28698,28698,ნეტარ შენთან დამსვა ვინმემ ვაჟო ართათვის ბართათვის თოვლი მოსულა ბარსა წვიმს რაც რომ,1
28699,28699,ვინმემ ვაჟო ართათვის ბართათვის თოვლი მოსულა ბარსა წვიმს რაც რომ მოგშორდი მე შენგან,1
28700,28700,წადი ხარო იმუშავე ერთგულად მთა და ბარზედა ყანა ჭალა შენი არის ტყე ღრეც,1
28701,28701,თხა ცხვარ ზროხა კამეჩსა ჰყავთ მთა ბართა მომწველია ასი თავ ფუტკარი მყავს წისქვილი,1
28702,28702,ირემი ირემო მთასა მყვირალო რათ ჩამოსულხარ ბარათა მეუღლე ჩემი დავკარგე დავეხეტები ცალათა თუ,1
28703,28703,ვქნა განგება ესეა მინემდის ცა და ბარია დაჰბერა ქარმა სასტიკმა მზემ მამაფარა ჩრდილია,1
28704,28704,წინა ქალო რა სიტყვა მითხარო მათხოვე ბარი ნიჩაბი სამარე ამოვითხარო ჩავწვე შიგ შენგნით,0
28705,28705,წყალი მოდის ხევითა ჰაი მთა და ბარის რჩევითაო ჰაი გულის კოვზი მეტკინაო ჰაი,1
28706,28706,მჭედელოო მჭედელო ჩემო მჭედელო ოქრომჭედელოო ერთი ბარი გამიკეთე ჩემო მჭედელოო მჭედელო ჩემო მჭედელო,0
28707,28707,წადი ხარო იმუშავე ერთგულად მთა და ბარზედა შეგაბას შენმა პატრონმა გამუშავებდეს ძალზედა ექვსი,1
28708,28708,მოეკიდე მთას ვიყავ ცივი წყალი ვსვი ბარად ჩამოველ მაჭარი ქალო რატომ არ იცოდი,1
28709,28709,ნეტარ შენთან დამსვას ვინმემ ვაჟო ართათვის ბართათვის თოვლი მოსულა ბარსა წვიმს რაც რომ,1
28710,28710,ვინმემ ვაჟო ართათვის ბართათვის თოვლი მოსულა ბარსა წვიმს რაც რომ გამშორდი შენ ჩემგან,1
28711,28711,რჯულად გვეკარგება არც გვედგომის მთა და ბარში ჯალათებსაც ბევრს გვიმზადებს აღარ გვინდობს საზარელი,1
28712,28712,ფიჭვი ნაზარდი მომეცით ჩემი ქვეყანა მთა ბარი ბაღნარიანი პიტალო კლდეზე კაკაბი მელია ჯავარიანი,1
28713,28713,შეამკოს შენი ტურფა საქართველოს მთა და ბარი ვინ აღწეროს შენი სიბრძნე შენი ვეფხისტყაოსანი,1
28714,28714,ისეთ გვალვას გამოვუშვებ გადაგიწვამ მთას და ბარსა შენ რას ნახავ ამის ფასსა ახლა,1
28715,28715,ელვა ჭექას გამოვუშვებ გაგისწორებ მთა და ბარსა ისეთ სეტყვას გამოვუშვებ თავზე გადაგანგრევ სახლსა,1
28716,28716,შენ რომ ეგ სიტყვა მითხარო მათხოვე ბარი ნიჩაბი სამარე გამოვითხარო შიგ ჩავსწვე შენგან,0
28717,28717,შეგრჩა აჯი ჩალაბო დარბევა მთის და ბარისა გამიგონია ხანი ქალო მაგ შენის ქმარისა,1
28718,28718,მახეო ირემო მთად საყვირელო რად ჩამოსულხარ ბარადა კარგი მეუღლე დავჰკარგე და ვეძებ კარის,1
28719,28719,ავანთო შუშის ფარანი გზა გავინათო ავიღო ბარი ნიჩაბი გზა გავიხვეტო ფაა ველი ელებდა,0
28720,28720,ფაა წყალი მოდის ხევითაო მთა და ბარის რჩევითაო გულის კოვზი მეტკინა ტურფავ შენი,1
28721,28721,გამოჰყვა ეთერი ეთერი ბანზე შემოდგა ავიღებ ბარსა ნიჩაბსა გზას გაგიხვეტამ ქვიშასა გზას დაგიგებ,0
28722,28722,ნახვითა თუ მამირჩინე ძმა ისი ავიღებ ბარსა ნიჩაბსა გაგიხვეტ ქვასა ქვიშასა ზედ დაგიგებ,0
28723,28723,მობრძანდა ახალციხესა მთლად მოაქ მთა და ბარია თავშან თაფაზე მოვიდა იქ დაასვენა ჯარია,1
28724,28724,რჯულის დადის ყველგან ყველგან მთასა და ბარს მაგრამ რა თუ სხვა ჯიშია და,1
28725,28725,ჩამომცილდი შე უგულო არად მიღირს ეგ ბარი ცა ერთი მწარედ დამგესლა და ხმაურით,1
28726,28726,იყო მოჰყვნენ ამ მთისას და იმ ბარისას ჩვეულებისამებრ ბოლოს ჯერი ადგა და დამშვიდობებას,1
28727,28727,გასაბოლებლად საუბარი ამ ცისა და იმ ბარისაზე გრძელდება მე კი დაძაბული წიკწიკით ველოდები,1
28728,28728,ვიდრე კელასურამდე ყოველითა მზღვრითა მისითა მთითა ბარითა წყლითა კლდითა ტყითა და ყოვლისა სახმარითა,1
28729,28729,მეგონა სიყვარულთან ერთად ვივლიდი მთასა და ბარს კლდესა და ღრეს მაგრამ სულსხვანაირად ყოფილა,1
28730,28730,ჭაღარა გაზაფხული მოვა და აყვავდება მთა ბარი ჩემი გაზაფხულების უკვე დაჭკნა ზღაპარი გაზაფხულის,1
28731,28731,დამჯდარი მიუჩნევია ცხონებად და დაუწყვია მიხეილს ბარის და ცელის ალესვა ორი ძმაც გამოუზრდია,0
28732,28732,მდარეა საკუთარი და საერთო ბაღი ბოსტანი ვბარეა მგლებსა ჯოხებით დავდევდით ფეხს გვჩხვლეტდა ეკალ,0
28733,28733,ღირსეული ქართველი დადგება რომელიც მთისა და ბარის გაჯერებული სიყვარულით ქართულ ღირსეულ სიტყვას იტყვის,1
28734,28734,და ბოლოს თამთა იმით დავამშვიდე რომ ბარში ჩაგიყვან მეთქი შევპირდი ვიცოდი სული მისდიოდა,2
28735,28735,ჩაგიყვან მეთქი შევპირდი ვიცოდი სული მისდიოდა ბარებსა და რესტორნებზე პირდაპირ ტვინი ეკეტებოდა მართლაც,2
28736,28736,პლაჟზე არიან მეთქი ხელი ჩავიქნიე და ბარში შევედით იმ სიბნელეში ძლივს გავარჩიეთ რომ,2
28737,28737,პირველ სართულზე ყველა ადგილი დაკავებული იყო ბარმენს ხომ არ მივუჯდებოდით ცხვირწინ ავდექით და,2
28738,28738,რას შემოვეხეტე რა მინდოდა ამ წყეულ ბარში მეთქი სუყველაფერი ვინანე ზღვაზე ჩამოსვლაც ამათი,2
28739,28739,დავთვერი კიდევ რა მახსოვს ჰო სანამ ბარში თეთრ ცეკვას გამოაცხადებდნენ ბაკომ სამჯერ წააქცია,2
28740,28740,სიმღერის დასრულებამდე ასე ჩუმად ერთმანეთსმიხუტებულები ვცეკვავდით ბარში დიდხანს აღარ დავრჩენილვართ დათომ აიტეხა გინდა,2
28741,28741,სიო კი თვით ღმერთის სუნთქვას ჰგავდა ბარის აქოთებული ჰაერის შემდეგ შორიდან ხან სიცილ,2
28742,28742,გადახევევასაც კი საოცარია სულ ცოტახნის წინ ბარში ერთმანეთს ვეკვროდით აქ კი რა იყო,2
28743,28743,სიმპათიური ბრიყვიაო ხან რესტორანში მივყავართ ხან ბარში ხან აუზზე ხან ვიდეოზე და რა,2
28744,28744,ყველაფერია იქ საბილიარდე დისკოთეკა კაზინო რესტორანი ბარი საუნა შარკო ტრენაჟორებიანი დარბაზი და რა,2
28745,28745,გატარებულ დღეებს გახსოვს გაცნობის პირველ დღეს ბარში ქეიფი კნავის ტატა როგორ არ მახსოვს,2
28746,28746,კლავენ ტო ნაჯახით დანით მაკრატლით ფანქრით ბარით წერაქვით ამას დაუმატეთ სისხლი ჩირქი შიგნეული,0
28747,28747,რა არ იყო ეგრე პლაჟზე და ბარში მშვენივრად ჭუკჭუკებდით როგორც იცოდა ხოლმე კბილზე,2
28748,28748,გიჟი ხეზე ვეღარც თოხს ვიხმარ ვეღარც ბარს გიჟები ჩამოაგდეთ ეგ გორსალა გიჟი ხეზე,0
28749,28749,კლიმატოლოგია ძირითადი საკითხები ოკეანის ზღვის ხმელეთის ბარის და მთის კლიმატი საქართველოს კლიმატი კლიმატის,1
28750,28750,თქვენი დედაც გვიანი ღამეა ცივა ლუდის ბართან მთვრალი მამაკაცი დგას გამვლელი ეკითხება აქ,2
28751,28751,შიგნით მაინც შედით ამ წუთას გამომაგდო ბარმენმა მის ცოლს ვეარშიყებოდი მაშინ შინ რატომ,2
28752,28752,ვეარშიყებოდი მაშინ შინ რატომ არ მიდიხართ ბარმენი დაიმუქრა ცოლსაც გარეთ გამოვაგდებო დედა აღვიძებს,2
28753,28753,დაგენაცვლე ახლა შენ დარეკე ბოსტანი მაქვს დასაბარი აბრაამ გძინავს არა რა გინდა ხუთი,0
28754,28754,ვერ იპოვა ეძებს გადარეული და ბოლოს ბარმენი ეუბნება მარო ნაღდად დონ პედროსთან იქნებაო,2
28755,28755,ქმართან მიცურდა რომელიც კარს ჩასჭიდებია წარწერით ბარი არამზადავ ყოველთვის ვიცი სად უნდა გეძებო,2
28756,28756,მქონდეს კოშკი ქოხში მყავდეს ანგელოზი ერთი ბარი ერთი ქოხი ერთი ხელიც შესამოსი მზე,0
28757,28757,მთებისაგან დაცლილები ვერ იტანენ რკინის ბადეს ბარის ჰავას და კვდებიან დაბოღმილი არწივები უსინათლო,1
28758,28758,მეორე დღეს ნოვოსელიე ვიღაც რუსებმა დაგვპატიჟეს ბარში ერთი სიტყვით დიდი პურისჭამა წავიდა მერე,2
28759,28759,მართობენ მთელი დღე სანამ მოსაღამოვდება სანამ ბარში წასვლის დრო მოვა იქ კი ვზივარ,2
28760,28760,ვერაფრით ვერ შევეჩვიე ხალხში მხიარულად ყოფნას ბარში დიდი ნაცნობობა მაქვს ვინ მასმევს აღარც,2
28761,28761,აქ ყოფნის პერიოდში თუ არ ჩავთვლი ბარს ერთადერთი რაზეც ვფიქრობდი ოთახების ლაბირინთში ხეტიალის,2
28762,28762,არის სამშობლოზე დარდი სანამ მანდ სალუდე ბარი არ გაიხსნება მძიმე ხის სავარძლებით და,2
28763,28763,უთხარით ან რა აქ თბილა ვიჯექი ბარში ერთ ჭიქა ლუდთან გვერდზე ვიღაც შინსახკომელი,2
28764,28764,არ მინდა განსაკუთრებით მანდედან ერთადერთი გასართობი ბარია იქ ვაყოლებ ცოტა გულს რუსების ყბედობაში,2
28765,28765,პასპორტი ჩაიდე ჯიბეში წლის მარტი მოსკოვი ბარი ვზივარ მთვრალი გარშემო მთელი დარბაზი ირხევა,2
28766,28766,წაიღოს ყველა ვფიქრობ დაწერე რამე ჩვენზე ბარზე ლოთებზე მეუბნება ლოთი ბენა მე ვქაჩავ,2
28767,28767,ნავსი მაინც ვერ მოვითმინე მოვწიე შევედი ბარში თუ წევ სვამ კიდეც და პირიქით,2
28768,28768,ასე იყო ახლა შემხვდა ერთი ლოთი ბარიდან ჩეკო თეთრ პერანგზე მიკეთია ჯვარედინი შავი,2
28769,28769,ან გვიან უჩნდებათ ან საერთოდ არა ბარში ორ კაცს ცხვირი აქვს მომტვრეული მიდის,2
28770,28770,მილიციელი წიხლებით გუშინ დამესიზმრა რომ მთელი ბარის ლოთები მოჰყავდათ დაპატიმრებული ძალიან შემეცოდა მიშა,2
28771,28771,ბუხუ ეთერი მე და ლოთი მთარგმნელი ბარში მოსკოვი ბევრი დაესხა ერთს ერთმა არ,2
28772,28772,ბევრს ვკითხულობ თვე ვიყავი მოსკოვში ბიბლიოთეკაში ბარში ცივი სახით ვლაპარაკობ კაცის კვლებზე უცებ,2
28773,28773,შემიგროვდა აქვე შევიდეს კაცი ამოგდებული ყბით ბარიდან ეს ნერვიული ბიჭი ახლა დასაჯეს საღამოს,2
28774,28774,იმ ძმას ეს ამბები უნდა შევუერთო ბარს გემს მოსკოვს აზრი ვერსად ვერ პოულობს,-1
28775,28775,მიზნით მის სხეულს ყლაპავდა ყოფილი ბატიშევის ბარის ფართო შესასვლელი ახლა სალუდე ზალა შიგ,2
28776,28776,გამოხატავდნენ ერთი სიტყვით არაყი არაყი ბატონობდა ბარში ის აკავშირებდა აქ ხალხს და დროებით,2
28777,28777,სრულუფლებიანი სასურველი თანამესუფრე იყო მეორე სხვისა ბარის ყოველდღიურმა მუშტრებმა ყნოსვით იციან ვინ არის,2
28778,28778,მსმელისათვის სრულიად წარმოუდგენელია კაცი რომელიც შედის ბარში და არა აქვს გადამალული თუმანი თუმანი,2
28779,28779,მოსატანად არაყს ასხამენ სუფრის ქვევით ჭიქებში ბარში მაგარი სასმელების მოტანა და დალევა აკრძალულია,2
28780,28780,დააკლოს არაყი არ გამოუვა და მაინც ბარში ძალიანა თბილა და ყველას ყოველთვის აქვს,2
28781,28781,ნაცნობისათვის გადასერა დიდი ბრონაიას ქუჩა და ბარის კუთხესთან გაჩერდა რათა უფრო კარგად შეეგრძნო,2
28782,28782,კარგად შეეგრძნო ის სიამოვნება რომელსაც გამოიწვევდა ბარის სითბო ამ შეგრძნების შემდეგ მან ყველა,2
28783,28783,სასარგებლო იქნებოდა მისთვის დაჯდომა სულ ბოლოს ბარის კუთხეში ნაცნობები ისხდნენ და ისინი ადგილის,2
28784,28784,ის ისეთივე ძალით რომელსაც შემოჰყავდა ხოლმე ბარში გაიწია სუფრისაკენ სადაც იჯდა თხელი ყვითელთმიანი,2
28785,28785,მან ისევ ჩუმად განაგრძო ლაპარაკი მთელი ბარი დუდუნებდა და მთელი დუდუნი მიდიოდა გურამის,2
28786,28786,სახლთან ახლოს გორკის ქუჩაზე დადის ლუდის ბარში მაისს მოსკოვიდან მიფრინავს ოდესაში იქ ზღვის,2
28787,28787,დროს უნდებათ ულაყებს ჩაჩაურ მთაში კი ბარში არ ვიცი ახლა გიგიმ გაიცინა სიცილის,1
28788,28788,აფხაზეთის მთებში გაატარა დროდადრო ჩამოდიოდა ხოლმე ბარში დროს სატარებლად ძალიან უყვარდა შამპანური განსაკუთრებით,1
28789,28789,საქონელს უდგა ახლა მოსწყურდა დროსტარება და ბარად დაეშვა ყოფილი მონასტრის ეზოში დამსვენებლები ირეოდნენ,2
28790,28790,საჭმელთან ერთად მალე კარავი დაცარიელდა მხოლოდ ბარიდან ამოსული მისი მთამსვლელი მეგობარი დარჩა რომელმაც,1
28791,28791,წყალი დალიეს და უჭმელად განაგრძეს გზა ბარისაკენ ბილიკი ახლა ხეობის ვიწროებში მოექცა ხრიოკ,1
28792,28792,ჩამოართვეს და ორივენი ჭამამდე აბანოში გააქანეს ბარიდან ამოსული მთამსვლელი ბავშვობის ძმაკაცი ვაჟას აბანოში,2
28793,28793,კალამი და არაყი დარჩით თქვენ მოსკოვის ბარის ლოთებო და სადგურის ბოზებო მე ვცდილობ,2
28794,28794,მთელი კვირა ვსვამდით ერთად მერე შენ ბარშივე შიშვლდებოდი თითქმის იფურთხებოდი იგინებოდი და შენი,2
28795,28795,ნაცნობისათვის გადასერა დიდი ბრონნაიას ქუჩა და ბარის კუთხესთან გაჩერდა რათა უფრო კარგად შეეგრძნო,2
28796,28796,უზრუნველყო თვითონ კი ყოველ საღამოს იჯდა ბარში და დიდი სიამოვნებით მიირთმევდა ლუდს საკმარისი,2
28797,28797,ასვენებდა თვენახევარი ოჯახობას ბევრ რამეს ამბობდნენ ბარში ჰყვებოდნენ რომ ყველა შეძლებული ოჯახის უფროსი,2
28798,28798,აქებდა ყველაფერს იქაურს დაუსრულებლივ ჩქარა გაბეზრებულმა ბარის ხალხმა მის მაგიდასთან ჯდომას სულ მიანება,2
28799,28799,კაცისთვის ვინც გააბედნიერა კეთილი რჩევით პირველად ბარში შემოსული გამოწყობილი ყმაწვილი ებრაელმა ვერც კი,2
28800,28800,სუსტი არომატი წელი ზაფხული მე ვიდექი ბარის შუაში მედუქნემ მანქანიდან ორი კასრი ახალი,2
28801,28801,საჯიხვე ჭიუხებში ცხოვრება თავკაცებმა სთხოვეს მთავრობას ბარში გადასახლება მთავრობა ჯერ უარზე იყო მაგრამ,1
28802,28802,თავკაცებსაც კი რომ მათ თვითონ ითხოვეს ბარში დასასახლებლად ადგილები და უცნაურად გაჯიუტდნენ შეიკეტნენ,1
